,Unnamed: 0,id,place_name,address_name,road_address_name,phone,category_group_name,category_name,place_url,naver_keyword,naver_map_url
386,26,23885367,삼양여관,서울 강북구 수유동 461-35,서울 강북구 덕릉로8길 6,010-7907-1296,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/23885367,삼양여관,https://m.place.naver.com/restaurant/1219037492
387,27,1386475413,키쉬미뇽,서울 강북구 미아동 55-25,서울 강북구 도봉로10길 12,02-987-5553,카페,음식점 > 카페,http://place.map.kakao.com/1386475413,키쉬미뇽,https://m.place.naver.com/restaurant/1299351750
388,28,1171264693,월드보드카페,서울 강북구 수유동 229-33,서울 강북구 도봉로87길 9,02-6959-3213,카페,음식점 > 카페 > 테마카페 > 보드카페,http://place.map.kakao.com/1171264693,월드보드카페,https://m.place.naver.com/restaurant/38019562
389,29,17884745,스타벅스 미아역점,서울 강북구 미아동 121-19,서울 강북구 도봉로 196,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/17884745,스타벅스 미아역점,https://m.place.naver.com/restaurant/31317363
391,31,20007815,엔제리너스 수유역점,서울 강북구 수유동 229-5,서울 강북구 도봉로 333,02-994-8556,카페,음식점 > 카페 > 커피전문점 > 엔제리너스,http://place.map.kakao.com/20007815,엔제리너스 수유역점,https://m.place.naver.com/restaurant/33252435
392,32,987554111,할리스 수유사거리점,서울 강북구 번동 446-7,서울 강북구 도봉로82길 11,070-5226-1999,카페,음식점 > 카페 > 커피전문점 > 할리스,http://place.map.kakao.com/987554111,할리스 수유사거리점,https://m.place.naver.com/restaurant/1216645200
393,33,1363689657,아띠랑스,서울 강북구 수유동 568-19,서울 강북구 4.19로 42-1,,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1363689657,아띠랑스,https://m.place.naver.com/restaurant/1088310618
394,34,26909639,투썸플레이스 미아테라스파크점,서울 강북구 미아동 811-9,서울 강북구 삼양로27길 43,02-985-2355,카페,음식점 > 카페 > 커피전문점 > 투썸플레이스,http://place.map.kakao.com/26909639,투썸플레이스 미아테라스파크점,https://m.place.naver.com/restaurant/37387456
395,35,1575543638,카페문나잇,서울 강북구 미아동 121-47,서울 강북구 솔매로50길 7,070-4046-0915,카페,음식점 > 카페,http://place.map.kakao.com/1575543638,카페문나잇,https://m.place.naver.com/restaurant/1328475052
396,36,1477182775,리틀비틀 수유점,서울 강북구 수유동 188-26,서울 강북구 노해로 70,02-991-0664,카페,음식점 > 카페 > 테마카페 > 키즈카페,http://place.map.kakao.com/1477182775,리틀비틀 수유점,https://m.place.naver.com/restaurant/575641891
397,37,1447421184,키치,서울 강북구 수유동 173-15,서울 강북구 도봉로 387,070-8244-0030,카페,음식점 > 카페,http://place.map.kakao.com/1447421184,키치,https://m.place.naver.com/restaurant/1335827796
398,38,1542847364,투썸플레이스 북한산우이역점,서울 강북구 우이동 4-1,서울 강북구 삼양로 685,02-993-9173,카페,음식점 > 카페 > 커피전문점 > 투썸플레이스,http://place.map.kakao.com/1542847364,투썸플레이스 북한산우이역점,https://m.place.naver.com/restaurant/1386108098
399,39,1199751265,카페다담,서울 강북구 수유동 48-73,서울 강북구 덕릉로 64,010-9476-2098,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1199751265,카페다담,https://m.place.naver.com/restaurant/1839820425
400,40,1154248983,카페백야,서울 강북구 수유동 251-10,서울 강북구 노해로21길 7,,카페,음식점 > 카페,http://place.map.kakao.com/1154248983,카페백야,https://m.place.naver.com/restaurant/1233968551
401,41,1653778865,스파웃커피,서울 강북구 수유동 659-32,서울 강북구 노해로33길 49,,카페,음식점 > 카페,http://place.map.kakao.com/1653778865,스파웃커피,https://m.place.naver.com/restaurant/1175587007
403,43,1931876722,투썸플레이스 북서울꿈의숲점,서울 강북구 번동 105-1,서울 강북구 월계로 183,02-542-7711,카페,음식점 > 카페 > 커피전문점 > 투썸플레이스,http://place.map.kakao.com/1931876722,투썸플레이스 북서울꿈의숲점,https://m.place.naver.com/restaurant/958070875
404,44,1577225420,수유342,서울 강북구 수유동 342-2,서울 강북구 삼양로113길 17,02-908-3422,카페,음식점 > 카페,http://place.map.kakao.com/1577225420,수유342,https://m.place.naver.com/restaurant/1026041084
405,0,1553976296,도봉관,서울 도봉구 창동 700-27,서울 도봉구 노해로 261,,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1553976296,도봉관,https://m.place.naver.com/restaurant/1517232276
406,1,24695495,카페오븐,서울 도봉구 창동 813,서울 도봉구 해등로16길 12,02-3141-0089,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/24695495,카페오븐,https://m.place.naver.com/restaurant/11820496
407,2,2113410227,카페작약,서울 도봉구 창동 659-1,서울 도봉구 도봉로118길 10,070-7740-0259,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/2113410227,카페작약,https://m.place.naver.com/restaurant/1183773905
408,3,27393895,와겐커피 방학점,서울 도봉구 방학동 716-14,서울 도봉구 도봉로150마길 15,02-2277-3001,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/27393895,와겐커피 방학점,https://m.place.naver.com/restaurant/37263988
409,4,1789979058,몽상가 크레이프전문점,서울 도봉구 방학동 675-33,서울 도봉구 도봉로143길 30,02-0202-0202,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1789979058,몽상가 크레이프전문점,https://m.place.naver.com/restaurant/1684726047
410,5,635306818,꿀소담,서울 도봉구 창동 269-4,서울 도봉구 해등로16길 67,,카페,음식점 > 카페,http://place.map.kakao.com/635306818,꿀소담,https://m.place.naver.com/restaurant/1519339864
411,6,27440655,쌍문동커피,서울 도봉구 창동 658-49,서울 도봉구 도봉로116길 5,,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/27440655,쌍문동커피,https://m.place.naver.com/restaurant/37488823
412,7,462897050,카페그리너리티,서울 도봉구 창동 667-5,서울 도봉구 노해로62길 80,010-2514-6469,카페,음식점 > 카페,http://place.map.kakao.com/462897050,카페그리너리티,https://m.place.naver.com/restaurant/1778983053
413,8,1985501177,카페152길,서울 도봉구 도봉동 622-64,서울 도봉구 도봉로152길 29-3,02-954-1520,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1985501177,카페152길,https://m.place.naver.com/restaurant/38554969
414,9,19530655,산과산사이커피로드,서울 도봉구 도봉동 44-5,서울 도봉구 도봉로180가길 96,070-4177-8197,카페,음식점 > 카페,http://place.map.kakao.com/19530655,산과산사이커피로드,https://m.place.naver.com/restaurant/32323309
415,10,119532698,카페방학,서울 도봉구 방학동 264-46,서울 도봉구 도당로6길 30-6,070-4117-9055,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/119532698,카페방학,https://m.place.naver.com/restaurant/1872941811
416,11,447862448,카페더로비,서울 도봉구 방학동 670-1,서울 도봉구 방학로 171-5,02-954-1715,카페,음식점 > 카페,http://place.map.kakao.com/447862448,카페더로비,https://m.place.naver.com/restaurant/1243050861
417,12,22547060,스타벅스 쌍문역점,서울 도봉구 창동 659-5,서울 도봉구 도봉로 480,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/22547060,스타벅스 쌍문역점,https://m.place.naver.com/restaurant/33941271
418,13,1336295111,매일이기념일,서울 도봉구 쌍문동 103-30,서울 도봉구 우이천로24길 69,010-9013-7962,카페,음식점 > 카페,http://place.map.kakao.com/1336295111,매일이기념일,https://m.place.naver.com/restaurant/1162670905
419,14,2002605651,도봉산커피,서울 도봉구 도봉동 282-316,서울 도봉구 도봉산4가길 4,010-9945-7145,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/2002605651,도봉산커피,https://m.place.naver.com/restaurant/1180879761
420,15,1757795758,세라젬웰카페 서울쌍문직영점,서울 도봉구 쌍문동 656,서울 도봉구 도봉로 571,02-6949-5325,카페,음식점 > 카페 > 테마카페,http://place.map.kakao.com/1757795758,세라젬웰카페 서울쌍문직영점,https://m.place.naver.com/restaurant/1792895124
421,16,1246426011,로로옴,서울 도봉구 도봉동 92-71,서울 도봉구 도봉로152가길 152,02-6091-8800,카페,음식점 > 카페,http://place.map.kakao.com/1246426011,로로옴,https://m.place.naver.com/restaurant/1346392978
422,17,2084988667,키웨스트 연산군묘점,서울 도봉구 방학동 584,서울 도봉구 방학로17길 85,,카페,음식점 > 카페,http://place.map.kakao.com/2084988667,키웨스트 연산군묘점,https://m.place.naver.com/restaurant/1071899382
423,18,697641350,스타벅스 창동이마트점,서울 도봉구 창동 75-3,서울 도봉구 노해로65길 4,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/697641350,스타벅스 창동이마트점,https://m.place.naver.com/restaurant/1330465501
424,19,519080844,스타벅스 쌍문도봉로점,서울 도봉구 창동 650-45,서울 도봉구 도봉로 444,,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/519080844,스타벅스 쌍문도봉로점,https://m.place.naver.com/restaurant/1133583874
425,20,38242363,디아망 강북본점,서울 도봉구 쌍문동 653,서울 도봉구 도봉로 575,02-997-0210,카페,음식점 > 카페 > 테마카페 > 키즈카페,http://place.map.kakao.com/38242363,디아망 강북본점,https://m.place.naver.com/restaurant/508173926
426,21,1340630386,스타벅스 방학역점,서울 도봉구 방학동 707-6,서울 도봉구 도봉로 684,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/1340630386,스타벅스 방학역점,https://m.place.naver.com/restaurant/1207341843
427,22,1087965647,온도감,서울 도봉구 방학동 695,서울 도봉구 도당로 66-1,,카페,음식점 > 카페,http://place.map.kakao.com/1087965647,온도감,https://m.place.naver.com/restaurant/1057402778
428,23,20937361,모래스푼,서울 도봉구 쌍문동 311,서울 도봉구 시루봉로 2,02-996-5252,카페,음식점 > 카페 > 테마카페 > 키즈카페,http://place.map.kakao.com/20937361,모래스푼,https://m.place.naver.com/restaurant/31906060
429,24,1668192705,카페7179,서울 도봉구 창동 676-77,서울 도봉구 도봉로110길 97,010-9870-9717,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1668192705,카페7179,https://m.place.naver.com/restaurant/1024537439
430,25,21544366,투썸플레이스 창동역점,서울 도봉구 창동 9-2,서울 도봉구 노해로 381,02-994-2388,카페,음식점 > 카페 > 커피전문점 > 투썸플레이스,http://place.map.kakao.com/21544366,투썸플레이스 창동역점,https://m.place.naver.com/restaurant/33028112
433,28,779650889,카페에덴,서울 도봉구 방학동 596-1,서울 도봉구 방학로 306,02-3491-3331,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/779650889,카페에덴,https://m.place.naver.com/restaurant/1769606064
434,29,21927608,만남의광장,서울 도봉구 도봉동 288-20,,02-956-4545,카페,음식점 > 카페,http://place.map.kakao.com/21927608,만남의광장,https://m.place.naver.com/restaurant/20662279
435,30,17736089,투썸플레이스 쌍문역점,서울 도봉구 쌍문동 96-4,서울 도봉구 도봉로 461,02-998-2377,카페,음식점 > 카페 > 커피전문점 > 투썸플레이스,http://place.map.kakao.com/17736089,투썸플레이스 쌍문역점,https://m.place.naver.com/restaurant/31317366
436,31,25531123,설빙 쌍문점,서울 도봉구 창동 655-11,서울 도봉구 도봉로 460,02-991-0077,카페,음식점 > 카페 > 테마카페 > 디저트카페 > 설빙,http://place.map.kakao.com/25531123,설빙 쌍문점,https://m.place.naver.com/restaurant/35413568
437,32,861389811,투썸플레이스 방학역점,서울 도봉구 방학동 706-9,서울 도봉구 도봉로 696,02-954-7799,카페,음식점 > 카페 > 커피전문점 > 투썸플레이스,http://place.map.kakao.com/861389811,투썸플레이스 방학역점,https://m.place.naver.com/restaurant/38556127
438,33,21605277,투썸플레이스 도봉보건소점,서울 도봉구 창동 715-1,서울 도봉구 도봉로 578,,카페,음식점 > 카페 > 커피전문점 > 투썸플레이스,http://place.map.kakao.com/21605277,투썸플레이스 도봉보건소점,https://m.place.naver.com/restaurant/33703661
439,34,1915489402,디저트도본,서울 도봉구 쌍문동 103-159,서울 도봉구 우이천로 288-3,070-7543-3557,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1915489402,디저트도본,https://m.place.naver.com/restaurant/1971164259
440,35,346649554,투썸플레이스 쌍문중앙점,서울 도봉구 창동 659-4,서울 도봉구 도봉로 482,02-991-2377,카페,음식점 > 카페 > 커피전문점 > 투썸플레이스,http://place.map.kakao.com/346649554,투썸플레이스 쌍문중앙점,https://m.place.naver.com/restaurant/905071937
441,36,27347024,카미노커피로스터스,서울 도봉구 방학동 671-18,서울 도봉구 도당로 46,,카페,음식점 > 카페,http://place.map.kakao.com/27347024,카미노커피로스터스,https://m.place.naver.com/restaurant/1654640336
442,37,945235417,키블리 창동점,서울 도봉구 창동 826,서울 도봉구 도봉로136가길 73,02-905-2484,카페,음식점 > 카페 > 테마카페 > 키즈카페,http://place.map.kakao.com/945235417,키블리 창동점,https://m.place.naver.com/restaurant/596750301
443,38,609301855,카페푸쿠푸쿠,서울 도봉구 쌍문동 309-21,서울 도봉구 노해로45길 17,0507-1303-5711,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/609301855,카페푸쿠푸쿠,https://m.place.naver.com/restaurant/1758862023
444,39,2025938087,키즈팡팡 쌍문점,서울 도봉구 쌍문동 358,서울 도봉구 우이천로32길 38,02-904-3210,카페,음식점 > 카페 > 테마카페 > 키즈카페,http://place.map.kakao.com/2025938087,키즈팡팡 쌍문점,https://m.place.naver.com/restaurant/1326413351
445,40,933788438,무수울카페,서울 도봉구 도봉동 435-18,서울 도봉구 도봉로173길 124,,카페,음식점 > 카페,http://place.map.kakao.com/933788438,무수울카페,https://m.place.naver.com/restaurant/1305036004
446,41,4013599,커피스미스 도봉역점,서울 도봉구 도봉동 92-55,서울 도봉구 도봉로152가길 176,02-948-6900,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/4013599,커피스미스 도봉역점,https://m.place.naver.com/restaurant/1157535416
447,42,27575377,창포원북카페 비상,서울 도봉구 도봉동 4-1,서울 도봉구 마들로 916,02-954-5254,카페,음식점 > 카페 > 테마카페 > 북카페,http://place.map.kakao.com/27575377,창포원북카페 비상,https://m.place.naver.com/restaurant/1219655154
448,43,122599399,카페고르,서울 도봉구 창동 651-31,서울 도봉구 도봉로112길 38,,카페,음식점 > 카페,http://place.map.kakao.com/122599399,카페고르,https://m.place.naver.com/restaurant/1539086082
449,44,1762898207,마이림,서울 도봉구 쌍문동 449-7,서울 도봉구 우이천로34길 13,,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1762898207,마이림,https://m.place.naver.com/restaurant/1081092567
450,0,872257394,라라브레드 공릉점,서울 노원구 공릉동 350-24,서울 노원구 공릉로41길 32,1800-2790,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/872257394,라라브레드 공릉점,https://m.place.naver.com/restaurant/1062761073
451,1,586007148,감각,서울 노원구 상계동 337,서울 노원구 상계로 77,070-7576-4177,카페,음식점 > 카페,http://place.map.kakao.com/586007148,감각,https://m.place.naver.com/restaurant/1794396162
452,2,19696160,시드누아 노원본점,서울 노원구 상계동 341-5,서울 노원구 상계로 84,02-938-9559,카페,음식점 > 카페,http://place.map.kakao.com/19696160,시드누아 노원본점,https://m.place.naver.com/restaurant/38019327
453,3,1571140539,상상과자점,서울 노원구 공릉동 504-15,서울 노원구 동일로186길 77-7,02-977-8838,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1571140539,상상과자점,https://m.place.naver.com/restaurant/1785766103
454,4,153487369,표준커피,서울 노원구 공릉동 589-21,서울 노원구 공릉로 119-5,0507-1314-7603,카페,음식점 > 카페,http://place.map.kakao.com/153487369,표준커피,https://m.place.naver.com/restaurant/1438557498
455,5,990866386,카페드미셸,서울 노원구 공릉동 670-25,서울 노원구 화랑로 441,02-971-1100,카페,음식점 > 카페,http://place.map.kakao.com/990866386,카페드미셸,https://m.place.naver.com/restaurant/1249840902
456,6,985778800,시즌,서울 노원구 상계동 358-6,서울 노원구 상계로3길 38-2,,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/985778800,시즌,https://m.place.naver.com/restaurant/1792785194
457,7,1488538685,샛별제과,서울 노원구 상계동 397-4,서울 노원구 상계로9길 23,,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1488538685,샛별제과,https://m.place.naver.com/restaurant/750402764
458,8,1826125340,스타벅스 공릉DT점,서울 노원구 공릉동 597-34,서울 노원구 동일로 1015,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/1826125340,스타벅스 공릉DT점,https://m.place.naver.com/restaurant/1954026333
459,9,1520080778,던모스,서울 노원구 공릉동 320-107,서울 노원구 공릉로27길 8,010-3244-5044,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1520080778,던모스,https://m.place.naver.com/restaurant/1296655542
460,10,17688746,커피베스코,서울 노원구 상계동 693-3,서울 노원구 상계로 55,,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/17688746,커피베스코,https://m.place.naver.com/restaurant/31394989
461,11,818423534,따미커피,서울 노원구 공릉동 644-24,서울 노원구 공릉로 120,070-7793-1201,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/818423534,따미커피,https://m.place.naver.com/restaurant/402684515
462,12,231176219,스윗레시피,서울 노원구 상계동 591-25,서울 노원구 상계로1길 38,02-6494-1004,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/231176219,스윗레시피,https://m.place.naver.com/restaurant/37798087
463,13,104777847,아너카페,서울 노원구 공릉동 389-12,서울 노원구 동일로192다길 9,,카페,음식점 > 카페,http://place.map.kakao.com/104777847,아너카페,https://m.place.naver.com/restaurant/1506082849
464,14,19469879,스타벅스 노원역점,서울 노원구 상계동 712,서울 노원구 동일로 1413,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/19469879,스타벅스 노원역점,https://m.place.naver.com/restaurant/31874980
465,15,206091656,위플랜트위커피,서울 노원구 공릉동 587-1,서울 노원구 동일로178길 59-39,,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/206091656,위플랜트위커피,https://m.place.naver.com/restaurant/1919675345
466,16,1800821127,스타벅스 상계초교사거리점,서울 노원구 상계동 372-16,서울 노원구 노원로 449,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/1800821127,스타벅스 상계초교사거리점,https://m.place.naver.com/restaurant/1281930498
467,17,1338966452,무드쉐어,서울 노원구 공릉동 589-16,서울 노원구 공릉로 119-23,070-8286-6626,카페,음식점 > 카페,http://place.map.kakao.com/1338966452,무드쉐어,https://m.place.naver.com/restaurant/1661375727
468,18,2080972721,스타벅스 노원마들역점,서울 노원구 상계동 694,서울 노원구 노원로 569,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/2080972721,스타벅스 노원마들역점,https://m.place.naver.com/restaurant/1136232147
469,19,799469641,스타벅스 공릉역,서울 노원구 공릉동 379-27,서울 노원구 동일로 1081,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/799469641,스타벅스 공릉역,https://m.place.naver.com/restaurant/160721567
470,20,1161456883,더메이즈 노원점,서울 노원구 상계동 357-8,서울 노원구 상계로5길 26,02-6012-2620,카페,음식점 > 카페 > 테마카페,http://place.map.kakao.com/1161456883,더메이즈 노원점,https://m.place.naver.com/restaurant/41395678
471,21,1513264138,몽실디저트,서울 노원구 상계동 693-1,서울 노원구 상계로 51,010-3072-9855,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1513264138,몽실디저트,https://m.place.naver.com/restaurant/1885927579
472,22,82447262,오피셜커피,서울 노원구 공릉동 506-34,서울 노원구 동일로184길 69-7,,카페,음식점 > 카페,http://place.map.kakao.com/82447262,오피셜커피,https://m.place.naver.com/restaurant/1008011249
473,23,20046343,스타벅스 중계역점,서울 노원구 상계동 763-3,서울 노원구 동일로 1339,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/20046343,스타벅스 중계역점,https://m.place.naver.com/restaurant/33021705
474,24,17757837,투썸플레이스 노원문화의거리점,서울 노원구 상계동 593-14,서울 노원구 상계로 69,02-935-2388,카페,음식점 > 카페 > 커피전문점 > 투썸플레이스,http://place.map.kakao.com/17757837,투썸플레이스 노원문화의거리점,https://m.place.naver.com/restaurant/1674728532
475,25,27583400,502세컨즈카페 노원점,서울 노원구 하계동 270,서울 노원구 섬밭로 232,070-4465-7996,카페,음식점 > 카페,http://place.map.kakao.com/27583400,502세컨즈카페 노원점,https://m.place.naver.com/restaurant/38008870
476,26,394316415,파브커피,서울 노원구 공릉동 506-29,서울 노원구 동일로186길 76,,카페,음식점 > 카페,http://place.map.kakao.com/394316415,파브커피,https://m.place.naver.com/restaurant/1206035483
477,27,216150274,오누이,서울 노원구 공릉동 400-17,서울 노원구 동일로187길 12-47,,카페,음식점 > 카페,http://place.map.kakao.com/216150274,오누이,https://m.place.naver.com/restaurant/37873802
478,28,18691127,스타벅스 노원KT점,서울 노원구 상계동 723,서울 노원구 노해로 502,1522-3232,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/18691127,스타벅스 노원KT점,https://m.place.naver.com/restaurant/30847386
479,29,1454424295,블루마일스커피로스터즈,서울 노원구 공릉동 392-21,서울 노원구 동일로190길 65,02-979-1003,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/1454424295,블루마일스커피로스터즈,https://m.place.naver.com/restaurant/1505598385
480,30,1840820291,미라쥬양과점,서울 노원구 공릉동 362-12,서울 노원구 동일로196길 15,010-2006-9433,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1840820291,미라쥬양과점,https://m.place.naver.com/restaurant/1212071877
481,31,944088477,스타벅스 태릉입구역DT,서울 노원구 공릉동 653-8,서울 노원구 화랑로 469,,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/944088477,스타벅스 태릉입구역DT,https://m.place.naver.com/restaurant/1221245848
482,32,18039621,커피콩,서울 노원구 공릉동 380-51,서울 노원구 동일로191가길 19,02-977-6164,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/18039621,커피콩,https://m.place.naver.com/restaurant/31744094
483,33,101891212,플로레스테이블,서울 노원구 상계동 1305,서울 노원구 상계로5길 12,02-931-9312,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/101891212,플로레스테이블,https://m.place.naver.com/restaurant/1246737404
484,34,27229512,에슬로우커피 공릉점,서울 노원구 공릉동 90-4,서울 노원구 노원로 3,02-949-4542,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/27229512,에슬로우커피 공릉점,https://m.place.naver.com/restaurant/36690538
485,35,1321281310,커피빈 노원역점,서울 노원구 상계동 724-1,서울 노원구 노해로 490,02-952-9577,카페,음식점 > 카페 > 커피전문점 > 커피빈,http://place.map.kakao.com/1321281310,커피빈 노원역점,https://m.place.naver.com/restaurant/824133843
486,36,1927286862,디저트식탁,서울 노원구 상계동 602-8,서울 노원구 상계로1길 14-29,02-930-3313,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/1927286862,디저트식탁,https://m.place.naver.com/restaurant/1679615419
487,37,1910112179,이너모스트,서울 노원구 공릉동 494-4,서울 노원구 동일로183길 12-14,,카페,음식점 > 카페,http://place.map.kakao.com/1910112179,이너모스트,https://m.place.naver.com/restaurant/1906556394
488,38,975733166,플랫커피,서울 노원구 공릉동 349-8,서울 노원구 공릉로39길 20,070-8614-8747,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/975733166,플랫커피,https://m.place.naver.com/restaurant/1467633478
489,39,1366601562,비엔나커피하우스 노원역점,서울 노원구 상계동 711-13,서울 노원구 동일로 1417,02-932-1683,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/1366601562,비엔나커피하우스 노원역점,https://m.place.naver.com/restaurant/1876710934
490,40,485967615,1일1잔,서울 노원구 월계동 472-45,서울 노원구 광운로2길 6,02-941-8911,카페,음식점 > 카페 > 테마카페 > 디저트카페,http://place.map.kakao.com/485967615,1일1잔,https://m.place.naver.com/restaurant/983551547
491,41,10538293,스타벅스 은행사거리점,서울 노원구 중계동 360-6,서울 노원구 중계로 217,,카페,음식점 > 카페 > 커피전문점 > 스타벅스,http://place.map.kakao.com/10538293,스타벅스 은행사거리점,https://m.place.naver.com/restaurant/12947636
492,42,1764989514,르다,서울 노원구 상계동 396-6,서울 노원구 상계로9길 28,02-938-5599,카페,음식점 > 카페,http://place.map.kakao.com/1764989514,르다,https://m.place.naver.com/restaurant/1390451279
493,43,26927344,에이치큐브,서울 노원구 공릉동 240-243,서울 노원구 노원로1길 73-12,,카페,음식점 > 카페,http://place.map.kakao.com/26927344,에이치큐브,https://m.place.naver.com/restaurant/36992681
494,44,1619812580,카페기차가있는풍경,서울 노원구 공릉동 29-4,서울 노원구 화랑로 608,02-2116-4398,카페,음식점 > 카페,http://place.map.kakao.com/1619812580,카페기차가있는풍경,https://m.place.naver.com/restaurant/1553166824
495,0,670102239,1인1잔,서울 은평구 진관동 219,서울 은평구 연서로 534,02-355-1111,카페,음식점 > 카페,http://place.map.kakao.com/670102239,1인1잔,https://m.place.naver.com/restaurant/1101064446
496,1,566932126,카페뤽상부르,서울 은평구 갈현동 481-13,서울 은평구 연서로25길 6-11,02-385-2846,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/566932126,카페뤽상부르,https://m.place.naver.com/restaurant/343562993
497,2,841369143,근린커피,서울 은평구 응암동 579-33,서울 은평구 응암로21길 23,070-7715-5300,카페,음식점 > 카페,http://place.map.kakao.com/841369143,근린커피,https://m.place.naver.com/restaurant/1907911493
498,3,514604405,롱브레드 은평한옥마을점,서울 은평구 진관동 219-2,서울 은평구 연서로 530,02-352-7290,카페,음식점 > 카페 > 테마카페,http://place.map.kakao.com/514604405,롱브레드 은평한옥마을점,https://m.place.naver.com/restaurant/1660680786
499,4,1994915181,YM커피프로젝트,서울 은평구 갈현동 452-26,서울 은평구 연서로29길 21-8,070-7767-0829,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/1994915181,YM커피프로젝트,https://m.place.naver.com/restaurant/37064850
500,5,428776706,플로,서울 은평구 녹번동 82-41,서울 은평구 서오릉로 20-1,02-355-4862,카페,음식점 > 카페,http://place.map.kakao.com/428776706,플로,https://m.place.naver.com/restaurant/34329204
501,6,1059714707,휴가,서울 은평구 진관동 74,서울 은평구 진관2로 19,02-352-7400,카페,음식점 > 카페 > 커피전문점,http://place.map.kakao.com/1059714707,휴가,https://m.place.naver.com/restaurant/1900462991
502,7,1333160596,카페볼가심,서울 은평구 진관동 198-7,서울 은평구 진관길 10,,카페,음식점 > 카페,http://place.map.kakao.com/1333160596,카페볼가심,https://m.place.naver.com/restaurant/1454058197
503,8,862753029,213점,서울 은평구 응암동 120-39,서울 은평구 응암로21가길 27,02-356-7312,카페,음식점 > 카페,http://place.map.kakao.com/862753029,213점,https://m.place.naver.com/restaurant/1384967865
504,9,1460285187,북한산큰숲제빵소,서울 은평구 진관동 296-12,서울 은평구 북한산로 271-3,02-2267-9001,카페,음식점 > 카페,http://place.map.kakao.com/1460285187,북한산큰숲제빵소,https://m.place.naver.com/restaurant/1446678987
