,id,place_name,address_name,phone,커피가 맛있어요,디저트가 맛있어요,빵이 맛있어요,친절해요,인테리어가 멋져요,매장이 청결해요,뷰가 좋아요,음료가 맛있어요,사진이 잘 나와요,특별한 메뉴가 있어요,대화하기 좋아요,가성비가 좋아요,집중하기 좋아요,화장실이 깨끗해요,주차하기 편해요,좌석이 편해요,음식이 맛있어요,매장이 넓어요,단체모임 하기 좋아요,특별한 날 가기 좋아요,재료가 신선해요,양이 많아요,혼밥하기 좋아요,naver_map_type,blog_review_qty_list,stars,stars_qty,visitor_review_qty
301,1140431464,투썸플레이스 서일대점,서울 중랑구 면목동 56-2,,90,61,,45,,44,,,,,,,,,,37,,,,,,,,카페,6,4.46,802개 평점 628명 참여,174
302,1402799921,똥강아지카페,서울 중랑구 면목동 1502-2,02-435-0722,,,,6,8,,,,9,,,,,,,,,,,,,,,애견카페,73,null,null,15
303,1261194641,설빙 묵동점,서울 중랑구 묵동 234-14,02-949-7767,,275,,93,,99,,69,,79,,,,,,,,,,,,,,빙수,29,4.38,540개 평점 728명 참여,405
304,19812044,탐앤탐스 상봉메가박스점,서울 중랑구 상봉동 130-135,02-434-4565,27,14,,19,,,,12,,,,,10,,,,,,,,,,,카페,23,4.42,201개 평점 221명 참여,57
305,1540882128,성북동빵공장,서울 성북구 성북동 330-105,02-762-3450,495,,1728,,275,,282,,,314,,,,,,,,,,,,,,베이커리,"1,297",4.26,"3,696개 평점 4,395명 참여","1,960"
306,7940056,수연산방,서울 성북구 성북동 248,02-764-1736,,,,77,105,,99,,,86,,,,,,,,,,,,,,차,"1,058",null,null,332
307,824146965,블랑제메종북악,서울 성북구 성북동 270-1,02-747-0305,232,,425,,156,,93,76,,,,,,,,,,,,,,,,베이커리,934,4.29,"1,066개 평점 1,308명 참여",575
308,2072595213,해로커피,서울 성북구 성북동1가 66,02-6012-9871,114,32,,56,76,,,31,,,,,,,,,,,,,,,,카페,441,4.61,209개 평점 263명 참여,155
309,13324245,죠셉의커피나무,서울 성북구 성북동 350-3,02-741-1060,,,,,,,,,,,,,,,,,,,,,,,,방면정보,null,null,null,9
310,1742406210,폴드커피,서울 성북구 하월곡동 133,02-912-9946,59,41,,34,29,,,25,,,,,,,,,,,,,,,,"카페,디저트",360,4.55,221개 평점 226명 참여,93
311,26488245,커피명가 안암점,서울 성북구 안암동4가 8,02-928-0892,52,97,,44,,,,32,,34,,,,,,,,,,,,,,카페,219,4.41,276개 평점 285명 참여,163
312,293334422,카페루틴,서울 성북구 동선동3가 230,,,,,,,,,,,,,,,,,,,,,,,,,"카페,디저트",null,null,null,9
313,27464878,알렉스더커피 성북점,서울 성북구 성북동 260-38,070-7520-7714,45,,,14,26,,18,14,,,,,,,,,,,,,,,,카페,626,4.3,179개 평점 224명 참여,69
314,327691864,모블러,서울 성북구 동선동3가 28,,56,110,,45,,,,22,,28,,,,,,,,,,,,,,카페,216,4.67,159개 평점 180명 참여,115
315,595329992,더홈서울,서울 성북구 삼선동5가 357,,21,12,,11,21,,,15,,,,,,,,,,,,,,,,"카페,디저트",517,4.37,86개 평점 114명 참여,47
316,828624861,카페그리다,서울 성북구 정릉동 691-5,02-909-4987,26,,52,37,,38,,34,,,,,,,,,,,,,,,,베이커리,103,4.49,177개 평점 181명 참여,52
317,17884760,스타벅스 성신여대점,서울 성북구 동선동1가 92-1,1522-3232,957,274,,386,,209,,389,,,,,,,,,,,,,,,,카페,180,4.46,"2,887개 평점 2,930명 참여","1,359"
318,964447498,정이정,서울 성북구 종암동 10-101,,29,9,,,19,,13,,,,,,12,,,,,,,,,,,카페,209,4.27,128개 평점 151명 참여,55
319,1893082733,카페비,서울 성북구 동선동2가 121-2,02-921-7797,88,,,,,,,34,,,58,,63,,,46,,,,,,,,카페,203,4.37,519개 평점 525명 참여,199
320,864091669,커피매터스,서울 성북구 삼선동4가 85,070-8860-8147,6,,,6,3,2,,2,,,,,,,,,,,,,,,,카페,280,4.42,58개 평점 64명 참여,10
321,746492402,헬로방방 돌곶이역점,서울 성북구 석관동 349-1,02-959-0077,,,,88,,117,,,,,,,,,,,,,,,,,,"키즈카페,실내놀이터",178,4.5,326개 평점 316명 참여,211
322,174376625,밀월,서울 성북구 동소문동4가 16,,,39,,,33,,,25,,18,,,,,,,,,,,,,,차,260,4.58,85개 평점 132명 참여,71
323,1774383267,로스디아스,서울 성북구 동선동2가 82,,61,77,,49,40,,,49,,,,,,,,,,,,,,,,"카페,디저트",383,4.67,233개 평점 253명 참여,151
324,23779742,째즈스토리,서울 성북구 성북동 122-7,02-725-6537,,,,6,,,,,,,,,,,,,6,,4,,,,,요리주점,163,4.28,37개 평점 62명 참여,37
325,1879177739,스타벅스 성신여대정문,서울 성북구 동선동2가 134,,1071,322,,519,,329,,418,,,,,,,,,,,,,,,,카페,119,4.46,"3,284개 평점 3,129명 참여","1,531"
326,1432212706,네이버후드,서울 성북구 성북동 15-23,,82,29,,38,,,39,,,,,,,,62,,,,,,,,,"카페,디저트",151,4.18,153개 평점 248명 참여,174
327,18522088,카페1976,서울 성북구 길음동 22-1,02-989-8613,,,,,226,164,,,,,,,,,161,,410,245,,,,,,양식,126,4.36,727개 평점 923명 참여,566
328,1925239650,스타벅스 종암DT점,서울 성북구 종암동 29-10,1522-3232,803,220,,321,,217,,322,,,,,,,,,,,,,,,,카페,71,4.44,"2,020개 평점 2,056명 참여",991
329,364220603,오후홍콩 성신여대점,서울 성북구 동선동1가 85-115,02-6497-6787,10,9,,9,13,,,19,,,,,,,,,,,,,,,,"카페,디저트",469,4.46,158개 평점 178명 참여,42
330,1326586308,일일커피,서울 성북구 길음동 1249,070-8845-3583,59,40,,28,35,30,,,,,,,,,,,,,,,,,,"카페,디저트",178,4.76,117개 평점 145명 참여,88
331,198229338,까쉬,서울 성북구 동선동2가 135-10,,98,75,,60,70,,,61,,,,,,,,,,,,,,,,"카페,디저트",90,4.42,123개 평점 225명 참여,156
332,11831570,일상,서울 성북구 성북동 100-1,,,,,53,,,,,,,,28,,,,,102,,,,62,,28,사찰음식,106,4.52,96개 평점 133명 참여,111
333,1125682061,제뉴어리피크닉,서울 성북구 성북동1가 48,,26,69,,38,,,,38,,34,,,,,,,,,,,,,,"카페,디저트",435,4.56,163개 평점 174명 참여,79
334,1119289963,카페동선동,서울 성북구 동선동4가 122-3,,97,71,,77,43,,,54,,,,,,,,,,,,,,,,"카페,디저트",262,4.72,195개 평점 244명 참여,167
335,18691197,스타벅스 안암역점,서울 성북구 안암동5가 92,1522-3232,740,157,,254,,178,,230,,,,,,,,,,,,,,,,카페,126,4.47,"1,875개 평점 1,741명 참여",733
336,18996363,우드&브릭 성북점,서울 성북구 성북동 97-21,02-741-1171,39,,220,51,,29,,,,38,,,,,,,,,,,,,,베이커리,213,4.37,552개 평점 572명 참여,233
337,879915397,오버스토리,서울 성북구 성북동 8-28,,56,62,,,57,,75,,47,,,,,,,,,,,,,,,카페,489,4.74,248개 평점 259명 참여,114
338,2066961828,원오프카페,서울 성북구 동선동2가 128,,47,76,,33,48,,,43,,,,,,,,,,,,,,,,카페,512,4.48,344개 평점 391명 참여,146
339,889014888,이씨네빵집,서울 성북구 삼선동5가 298-4,02-6081-4152,,,481,116,,33,,,,80,,50,,,,,,,,,,,,베이커리,134,4.41,788개 평점 758명 참여,390
340,1468332961,프로젝트얼스,서울 성북구 성북동 126-31,,16,19,,23,,,,10,,13,,,,,,,,,,,,,,"카페,디저트",116,null,null,39
341,405171902,그릭데이 성신여대점,서울 성북구 동선동2가 135-29,02-6053-9222,,169,,125,,159,,,,129,,79,,,,,,,,,,,,"카페,디저트",241,4.84,"3,581개 평점 1,611명 참여",279
342,956088782,바스크,서울 성북구 길음동 1171-14,02-941-5168,28,16,,11,7,9,,,,,,,,,,,,,,,,,,카페,133,4.42,118개 평점 107명 참여,32
343,22895384,비나케이크,서울 성북구 보문동1가 1-12,02-953-7070,,114,,33,,25,,,,32,,,,,,,,,,,,,,케이크전문,121,4.58,239개 평점 274명 참여,145
344,27198954,스타벅스 종암점,서울 성북구 종암동 3-686,,591,190,,317,,211,,258,,,,,,,,,,,,,,,,카페,56,4.47,"2,229개 평점 1,727명 참여",661
345,7961278,스타벅스 고대점,서울 성북구 안암동5가 104-30,1522-3232,591,123,,199,,152,,212,,,,,,,,,,,,,,,,카페,102,4.53,"1,842개 평점 1,652명 참여",660
346,711914897,모던양갱집,서울 성북구 정릉동 266-98,,8,29,,18,,11,,,,18,,,,,,,,,,,,,,"카페,디저트",77,4.52,107개 평점 114명 참여,39
347,27602223,커피하우스반달,서울 성북구 장위동 238-425,,,,,39,,,,,,,,47,,,,,123,,,,43,33,,브런치,78,4.42,171개 평점 221명 참여,143
348,332933530,네임드에스프레소,서울 성북구 동소문동1가 8,02-765-5556,61,,,19,29,,,20,16,,,,,,,,,,,,,,,"카페,디저트",204,4.49,76개 평점 79명 참여,57
349,17757850,투썸플레이스 성신여대점,서울 성북구 동선동1가 3-2,02-923-7707,132,103,,46,,,,72,,,33,,,,,,,,,,,,,카페,57,4.34,418개 평점 586명 참여,291
350,2021943104,카페어니언 미아점,서울 강북구 미아동 127-9,070-7816-2714,466,458,,262,243,,,152,,,,,,,,,,,,,,,,"카페,디저트",740,4.51,601개 평점 881명 참여,659
351,7888616,미즐카페엠,서울 강북구 수유동 535-11,02-999-5055,288,156,,,147,,142,92,,,,,,,,,,,,,,,,"카페,디저트",194,4.19,728개 평점 831명 참여,507
352,234080048,무너미,서울 강북구 수유동 222-78,02-0903-5058,58,96,,,25,,,23,,29,,,,,,,,,,,,,,"카페,디저트",484,4.44,316개 평점 376명 참여,149
353,2001336225,경계선,서울 강북구 수유동 516-62,010-3957-7341,46,,,,24,17,22,21,,,,,,,,,,,,,,,,카페,311,4.47,161개 평점 198명 참여,86
354,394644903,카페멘디,서울 강북구 수유동 582-12,02-990-7832,,,,,97,63,58,,,,,,,,,,183,85,,,,,,브런치,343,4.26,366개 평점 508명 참여,288
355,2034455524,카페 산아래,서울 강북구 우이동 217-1,,355,253,,,209,,356,149,,,,,,,,,,,,,,,,카페,"1,408",4.47,"664개 평점 1,131명 참여",816
356,943203996,제이제곱,서울 강북구 미아동 54-46,010-4883-4249,76,,,68,47,,,55,,,39,,,,,,,,,,,,,"카페,디저트",210,4.57,357개 평점 337명 참여,159
357,657378473,릴렉스,서울 강북구 우이동 238-1,,114,69,,,64,,108,,43,,,,,,,,,,,,,,,"카페,디저트",38,null,null,228
358,939649470,에이머그,서울 강북구 수유동 2-2,02-6953-2629,34,15,,18,,20,,18,,,,,,,,,,,,,,,,카페,189,4.48,143개 평점 162명 참여,67
359,1044086314,백란,서울 강북구 우이동 244-3,02-993-7745,499,279,,199,269,,369,,,,,,,,,,,,,,,,,"카페,디저트",227,4.53,"740개 평점 1,058명 참여",864
360,27020659,스타벅스 강북구청사거리점,서울 강북구 수유동 174-13,1522-3232,1242,359,,552,,344,,427,,,,,,,,,,,,,,,,카페,134,4.51,"3,351개 평점 2,947명 참여","1,494"
361,4331171,큐브이스케이프 수유점,서울 강북구 수유동 229-46,02-903-0706,,,,39,,,,,,,,,,,,,,,,,,,,방탈출카페,543,4.77,28개 평점 39명 참여,57
362,26572250,스타벅스 미아사거리역점,서울 강북구 미아동 35-30,1522-3232,1216,326,,611,,242,,446,,,,,,,,,,,,,,,,카페,95,4.46,"3,329개 평점 3,176명 참여","1,511"
363,325005868,투썸플레이스 미아사거리역점,서울 강북구 미아동 860-187,02-982-2500,1187,726,,,560,433,,473,,,,,,,,,,,,,,,,카페,82,4.33,"1,862개 평점 2,610명 참여","1,906"
364,10534106,스타벅스 수유역점,서울 강북구 번동 418-20,,1331,425,,647,,323,,482,,,,,,,,,,,,,,,,카페,140,4.4,"3,855개 평점 3,612명 참여","1,828"
365,1356390089,번418,서울 강북구 번동 418-13,02-907-5757,205,109,,64,84,,,59,,,,,,,,,,,,,,,,"카페,디저트",209,4.27,568개 평점 664명 참여,293
366,1305533873,노르웨이안우드,서울 강북구 수유동 192-33,02-999-3738,22,60,,23,29,23,,,,,,,,,,,,,,,,,,"카페,디저트",221,null,null,69
367,1307504751,커피타는고양이,서울 강북구 미아동 35-27,02-980-9080,,,,24,,,,12,,,,,,,,,,,,,,,,고양이카페,53,4.44,47개 평점 73명 참여,43
368,1583585647,스타벅스 미아뉴타운점,서울 강북구 미아동 812-2,,802,214,,244,,164,,252,,,,,,,,,,,,,,,,카페,46,4.38,"2,116개 평점 1,777명 참여",723
369,104030976,숲속앵두나무카페,서울 강북구 번동 526-83,02-773-2517,9,8,,9,,,9,,,,,9,,,,,,,,,,,,"카페,디저트",71,4.71,67개 평점 75명 참여,29
370,856213664,다정도병인양,서울 강북구 수유동 567-6,02-990-4190,,99,,73,61,,,128,,86,,,,,,,,,,,,,,"카페,디저트",195,4.58,340개 평점 429명 참여,230
371,12108082,전광수커피하우스 북한산점,서울 강북구 수유동 535-76,02-991-0233,226,51,,75,,32,,73,,,,,,,,,,,,,,,,카페,125,4.44,462개 평점 503명 참여,262
372,647290928,스타벅스 파라스파라서울점,서울 강북구 우이동 산 13-2,1522-3232,565,,,186,164,172,318,,,,,,,,,,,,,,,,,카페,126,4.32,165개 평점 673명 참여,870
373,198411926,수유리조트,서울 강북구 수유동 221-18,02-990-9882,444,324,,,323,,,206,160,,,,,,,,,,,,,,,"카페,디저트",607,4.39,"1,158개 평점 1,509명 참여",892
374,428271652,카페비르케,서울 강북구 수유동 567-7,02-997-5841,96,45,,37,33,,,35,,,,,,,,,,,,,,,,"카페,디저트",105,null,null,154
375,714285841,투썸플레이스 수유사거리점,서울 강북구 수유동 47-2,02-900-2388,435,344,,186,,146,,208,,,,,,,,,,,,,,,,카페,78,4.4,"1,624개 평점 1,703명 참여",794
376,23885367,삼양여관,서울 강북구 수유동 461-35,010-7907-1296,5,5,,5,3,,,8,,,,,,,,,,,,,,,,"카페,디저트",128,4.39,79개 평점 63명 참여,15
377,1386475413,키쉬미뇽,서울 강북구 미아동 55-25,02-987-5553,217,619,,,202,,,178,,153,,,,,,,,,,,,,,"카페,디저트","1,089",4.43,"1,351개 평점 1,849명 참여",905
378,1171264693,월드보드카페,서울 강북구 수유동 229-33,02-6959-3213,,,,28,,,,,,,,25,,,,,,,23,,,,,보드카페,170,4.57,87개 평점 124명 참여,69
379,17884745,스타벅스 미아역점,서울 강북구 미아동 121-19,1522-3232,1220,288,,466,,286,,465,,,,,,,,,,,,,,,,카페,89,4.47,"3,301개 평점 2,573명 참여","1,300"
380,20007815,엔제리너스 수유역점,서울 강북구 수유동 229-5,02-994-8556,655,248,,258,,216,,255,,,,,,,,,,,,,,,,카페,78,4.39,"1,731개 평점 1,930명 참여","1,019"
381,987554111,할리스 수유사거리점,서울 강북구 번동 446-7,070-5226-1999,183,50,,81,,,,61,,,,,52,,,,,,,,,,,카페,70,4.54,603개 평점 586명 참여,262
382,1363689657,아띠랑스,서울 강북구 수유동 568-19,,440,250,,,256,170,,175,,,,,,,,,,,,,,,,카페,340,4.38,570개 평점 790명 참여,635
383,26909639,투썸플레이스 미아테라스파크점,서울 강북구 미아동 811-9,02-985-2355,523,372,,151,,126,,183,,,,,,,,,,,,,,,,카페,70,4.33,"1,153개 평점 1,079명 참여",604
384,1575543638,카페문나잇,서울 강북구 미아동 121-47,070-4046-0915,5,33,,11,,,,8,,12,,,,,,,,,,,,,,"카페,디저트",73,4.63,66개 평점 77명 참여,39
385,1477182775,리틀비틀 수유점,서울 강북구 수유동 188-26,02-991-0664,,,,22,,,,,,,,,,,,,13,,,,,,,"키즈카페,실내놀이터",47,4.63,111개 평점 121명 참여,62
386,1447421184,키치,서울 강북구 수유동 173-15,070-8244-0030,41,,,20,30,,,20,13,,,,,,,,,,,,,,,"카페,디저트",152,4.66,162개 평점 190명 참여,66
387,1542847364,투썸플레이스 북한산우이역점,서울 강북구 우이동 4-1,02-993-9173,602,274,,,201,230,413,,,,,,,,,,,,,,,,,카페,47,4.45,64개 평점 686명 참여,982
388,1199751265,카페다담,서울 강북구 수유동 48-73,010-9476-2098,10,5,,7,,,,6,,,4,,,,,,,,,,,,,"카페,디저트",82,4.57,38개 평점 46명 참여,18
389,1154248983,카페백야,서울 강북구 수유동 251-10,,24,9,,13,7,,,12,,,,,,,,,,,,,,,,"카페,디저트",81,4.55,97개 평점 77명 참여,35
390,1653778865,스파웃커피,서울 강북구 수유동 659-32,,15,7,,9,5,6,,,,,,,,,,,,,,,,,,"카페,디저트",105,4.45,55개 평점 53명 참여,22
391,1931876722,투썸플레이스 북서울꿈의숲점,서울 강북구 번동 105-1,02-542-7711,260,143,,85,,,,104,,,77,,,,,,,,,,,,,카페,22,4.31,677개 평점 870명 참여,432
392,1577225420,수유342,서울 강북구 수유동 342-2,02-908-3422,34,,,31,29,,30,24,,,,,,,,,,,,,,,,카페,62,4.52,150개 평점 132명 참여,65
393,1553976296,도봉관,서울 도봉구 창동 700-27,,114,144,,63,52,,,50,,,,,,,,,,,,,,,,"카페,디저트",344,null,null,232
394,24695495,카페오븐,서울 도봉구 창동 813,02-3141-0089,160,234,,98,,,,93,,101,,,,,,,,,,,,,,카페,211,4.63,418개 평점 498명 참여,282
395,2113410227,카페작약,서울 도봉구 창동 659-1,070-7740-0259,55,,,54,34,,,36,,,,35,,,,,,,,,,,,베이커리,274,4.47,129개 평점 159명 참여,93
396,27393895,와겐커피 방학점,서울 도봉구 방학동 716-14,02-2277-3001,358,99,,101,,,,120,,,101,,,,,,,,,,,,,테이크아웃커피,107,4.3,"1,439개 평점 1,277명 참여",542
397,1789979058,몽상가 크레이프전문점,서울 도봉구 방학동 675-33,02-0202-0202,,207,,74,28,54,,,,103,,,,,,,,,,,,,,크레페,193,4.76,249개 평점 311명 참여,238
398,635306818,꿀소담,서울 도봉구 창동 269-4,,431,516,,141,,,,187,,113,,,,,,,,,,,,,,"카페,디저트",82,4.34,754개 평점 913명 참여,682
399,27440655,쌍문동커피,서울 도봉구 창동 658-49,,91,,,47,39,,,28,,,30,,,,,,,,,,,,,카페,186,null,null,127
400,462897050,카페그리너리티,서울 도봉구 창동 667-5,010-2514-6469,125,152,,72,58,,,65,,,,,,,,,,,,,,,,"카페,디저트",178,null,null,211
401,1985501177,카페152길,서울 도봉구 도봉동 622-64,02-954-1520,92,,243,78,,,,67,,50,,,,,,,,,,,,,,베이커리,101,4.39,540개 평점 559명 참여,251
402,19530655,산과산사이커피로드,서울 도봉구 도봉동 44-5,070-4177-8197,50,,,45,,,29,29,,,17,,,,,,,,,,,,,카페,36,4.41,85개 평점 121명 참여,81
403,119532698,카페방학,서울 도봉구 방학동 264-46,070-4117-9055,,,,,,,,,,,,,,,,,,,,,,,,장소대여,5,null,null,9
404,447862448,카페더로비,서울 도봉구 방학동 670-1,02-954-1715,39,26,,15,18,,,16,,,,,,,,,,,,,,,,카페,128,4.55,135개 평점 146명 참여,55
405,22547060,스타벅스 쌍문역점,서울 도봉구 창동 659-5,1522-3232,1078,333,,474,,293,,497,,,,,,,,,,,,,,,,카페,201,4.42,"3,904개 평점 3,161명 참여","1,335"
406,1336295111,매일이기념일,서울 도봉구 쌍문동 103-30,010-9013-7962,18,13,,12,,9,,10,,,,,,,,,,,,,,,,"카페,디저트",122,4.63,104개 평점 116명 참여,36
407,2002605651,도봉산커피,서울 도봉구 도봉동 282-316,010-9945-7145,242,,,97,,44,,52,,,,61,,,,,,,,,,,,카페,39,4.43,397개 평점 513명 참여,293
408,1757795758,세라젬웰카페 서울쌍문직영점,서울 도봉구 쌍문동 656,02-6949-5325,,,,35,,,,,,,,6,,,,,,14,,,,,,"건강,의료용품",21,4.16,16개 평점 269명 참여,51
409,1246426011,로로옴,서울 도봉구 도봉동 92-71,02-6091-8800,141,,,70,124,,76,,72,,,,,,,,,,,,,,,"카페,디저트",210,4.85,10개 평점 119명 참여,240
410,2084988667,키웨스트 연산군묘점,서울 도봉구 방학동 584,,308,,,,,,96,94,,,114,,,,92,,,,,,,,,카페,44,4.25,"1,185개 평점 1,151명 참여",534
411,697641350,스타벅스 창동이마트점,서울 도봉구 창동 75-3,1522-3232,1020,319,,398,,274,,387,,,,,,,,,,,,,,,,카페,93,4.48,"2,321개 평점 2,264명 참여","1,196"
412,519080844,스타벅스 쌍문도봉로점,서울 도봉구 창동 650-45,,1154,,,504,,424,,427,,,,,,,333,,,,,,,,,카페,75,4.47,"551개 평점 1,257명 참여","1,521"
413,38242363,디아망 강북본점,서울 도봉구 쌍문동 653,02-997-0210,,,,28,,,,,,,,,,,,,,,,,,,,"키즈카페,실내놀이터",61,4.51,142개 평점 143명 참여,58
414,1340630386,스타벅스 방학역점,서울 도봉구 방학동 707-6,1522-3232,1195,316,,321,,255,,298,,,,,,,,,,,,,,,,카페,38,null,null,"1,232"
415,1087965647,온도감,서울 도봉구 방학동 695,,38,57,,23,,,,22,,21,,,,,,,,,,,,,,"카페,디저트",64,4.49,98개 평점 112명 참여,70
416,20937361,모래스푼,서울 도봉구 쌍문동 311,02-996-5252,,,,94,,118,,,,,,,,,,,103,,,,,,,"키즈카페,실내놀이터",116,4.73,124개 평점 235명 참여,184
417,1668192705,카페7179,서울 도봉구 창동 676-77,010-9870-9717,12,12,,8,,,,4,,6,,,,,,,,,,,,,,"카페,디저트",117,4.59,156개 평점 146명 참여,20
418,21544366,투썸플레이스 창동역점,서울 도봉구 창동 9-2,02-994-2388,228,134,,71,,,,87,,,76,,,,,,,,,,,,,카페,51,null,null,377
419,779650889,카페에덴,서울 도봉구 방학동 596-1,02-3491-3331,190,,,63,,,66,60,,,,,,,69,,,,,,,,,카페,105,4.23,564개 평점 658명 참여,306
420,21927608,만남의광장,서울 도봉구 도봉동 288-20,02-956-4545,,,,,,,,,,,,,,,,,,,,,,,,광장,null,null,null,9
421,17736089,투썸플레이스 쌍문역점,서울 도봉구 쌍문동 96-4,02-998-2377,379,246,,114,,165,,162,,,,,,,,,,,,,,,,카페,50,4.39,569개 평점 825명 참여,586
422,25531123,설빙 쌍문점,서울 도봉구 창동 655-11,02-991-0077,96,411,,111,,,,86,,99,,,,,,,,,,,,,,빙수,74,4.32,"708개 평점 1,012명 참여",592
423,861389811,투썸플레이스 방학역점,서울 도봉구 방학동 706-9,02-954-7799,189,163,,91,,65,,89,,,,,,,,,,,,,,,,카페,41,null,null,390
424,21605277,투썸플레이스 도봉보건소점,서울 도봉구 창동 715-1,,140,77,,55,,,,36,,,42,,,,,,,,,,,,,카페,36,4.3,455개 평점 494명 참여,219
425,1915489402,디저트도본,서울 도봉구 쌍문동 103-159,070-7543-3557,66,100,,39,,,,40,,26,,,,,,,,,,,,,,"카페,디저트",64,4.74,59개 평점 123명 참여,129
426,346649554,투썸플레이스 쌍문중앙점,서울 도봉구 창동 659-4,02-991-2377,342,225,,118,,,,146,,,,,96,,,,,,,,,,,카페,35,4.19,907개 평점 846명 참여,526
427,27347024,카미노커피로스터스,서울 도봉구 방학동 671-18,,437,97,,124,,83,,132,,,,,,,,,,,,,,,,"카페,디저트",32,4.42,549개 평점 630명 참여,392
428,945235417,키블리 창동점,서울 도봉구 창동 826,02-905-2484,,,,30,,46,,,,,,,,,,,22,,,,,,,"키즈카페,실내놀이터",35,4.74,150개 평점 131명 참여,64
429,609301855,카페푸쿠푸쿠,서울 도봉구 쌍문동 309-21,0507-1303-5711,5,16,,9,,4,,4,,,,,,,,,,,,,,,,"카페,디저트",834,null,null,23
430,2025938087,키즈팡팡 쌍문점,서울 도봉구 쌍문동 358,02-904-3210,,,,117,,53,,,,,,,,,,,,,,,,,,"키즈카페,실내놀이터",32,4.66,198개 평점 239명 참여,192
431,933788438,무수울카페,서울 도봉구 도봉동 435-18,,143,,,84,63,,71,64,,,,,,,,,,,,,,,,카페,68,4.36,97개 평점 237명 참여,236
432,4013599,커피스미스 도봉역점,서울 도봉구 도봉동 92-55,02-948-6900,71,26,,44,,24,,32,,,,,,,,,,,,,,,,"카페,디저트",13,4.38,201개 평점 232명 참여,115
433,27575377,창포원북카페 비상,서울 도봉구 도봉동 4-1,02-954-5254,75,,,39,,,63,25,,,34,,,,,,,,,,,,,북카페,3,null,null,166
434,122599399,카페고르,서울 도봉구 창동 651-31,,49,31,,,41,,,28,,20,,,,,,,,,,,,,,"카페,디저트",256,4.48,245개 평점 265명 참여,100
435,1762898207,마이림,서울 도봉구 쌍문동 449-7,,16,75,,,25,,,19,,23,,,,,,,,,,,,,,"카페,디저트",58,4.82,34개 평점 64명 참여,68
436,872257394,라라브레드 공릉점,서울 노원구 공릉동 350-24,1800-2790,330,666,,256,,188,,,,327,,,,,,,,,,,,,,베이커리,"1,011",4.43,"2,504개 평점 2,587명 참여","1,154"
437,586007148,감각,서울 노원구 상계동 337,070-7576-4177,124,123,,,122,,,74,60,,,,,,,,,,,,,,,카페,586,4.5,378개 평점 507명 참여,264
438,19696160,시드누아 노원본점,서울 노원구 상계동 341-5,02-938-9559,552,402,,,252,,,226,,,203,,,,,,,,,,,,,카페,698,4.29,"1,708개 평점 2,098명 참여",998
439,1571140539,상상과자점,서울 노원구 공릉동 504-15,02-977-8838,84,,249,81,,61,,,,145,,,,,,,,,,,,,,베이커리,358,4.42,395개 평점 551명 참여,335
440,153487369,표준커피,서울 노원구 공릉동 589-21,0507-1314-7603,68,21,,35,36,,,29,,,,,,,,,,,,,,,,"카페,디저트",304,4.63,68개 평점 123명 참여,95
441,990866386,카페드미셸,서울 노원구 공릉동 670-25,02-971-1100,297,225,,,87,,,119,,,112,,,,,,,,,,,,,"카페,디저트",142,4.33,"766개 평점 1,013명 참여",538
442,985778800,시즌,서울 노원구 상계동 358-6,,126,249,,147,134,,,113,,,,,,,,,,,,,,,,"카페,디저트",349,4.45,371개 평점 602명 참여,314
443,1488538685,샛별제과,서울 노원구 상계동 397-4,,,21,,14,,6,,,,8,,,,,,,,,,,,,,케이크전문,183,4.53,79개 평점 64명 참여,29
444,1826125340,스타벅스 공릉DT점,서울 노원구 공릉동 597-34,1522-3232,1076,228,,343,,203,,295,,,,,,,,,,,,,,,,카페,161,4.44,"3,630개 평점 3,586명 참여","1,358"
445,1520080778,던모스,서울 노원구 공릉동 320-107,010-3244-5044,90,107,,,32,33,,48,,,,,,,,,,,,,,,,"카페,디저트",477,4.31,189개 평점 271명 참여,159
446,17688746,커피베스코,서울 노원구 상계동 693-3,,141,102,,85,,,,89,,,107,,,,,,,,,,,,,카페,206,4.4,407개 평점 539명 참여,283
447,818423534,따미커피,서울 노원구 공릉동 644-24,070-7793-1201,87,,,35,30,29,,37,,,,,,,,,,,,,,,,테이크아웃커피,225,4.51,213개 평점 259명 참여,127
448,231176219,스윗레시피,서울 노원구 상계동 591-25,02-6494-1004,95,196,,70,84,,,84,,,,,,,,,,,,,,,,"카페,디저트",467,null,null,249
449,104777847,아너카페,서울 노원구 공릉동 389-12,,60,,,41,30,,,31,,,,,23,,,,,,,,,,,"카페,디저트",119,4.57,178개 평점 217명 참여,101
450,19469879,스타벅스 노원역점,서울 노원구 상계동 712,1522-3232,1855,527,,585,,468,,590,,,,,,,,,,,,,,,,카페,242,4.32,"5,020개 평점 5,106명 참여","2,501"
451,206091656,위플랜트위커피,서울 노원구 공릉동 587-1,,144,119,,,106,,,78,58,,,,,,,,,,,,,,,"카페,디저트",395,4.39,289개 평점 436명 참여,292
452,1800821127,스타벅스 상계초교사거리점,서울 노원구 상계동 372-16,1522-3232,1270,373,,543,,427,,513,,,,,,,,,,,,,,,,카페,100,4.43,"2,993개 평점 2,986명 참여","1,790"
453,1338966452,무드쉐어,서울 노원구 공릉동 589-16,070-8286-6626,,,,,,,,,,,,,,,,,,,,,,,,"쉐어하우스,하숙",null,null,null,9
